name,series,family,mode,compiler,precision,precision_group,core,variant,lmul,mc,nc,nr,ku,kc,threads,x100_threads,a100_threads,a100_share,matrix_order,iterations,tile_size,status,mflops,avg_time_s,elapsed_s,instructions,l1_loads,l1_load_misses,command,file
opt_rvv_x100_clang_float_mc32_nc64_nr8_ku2_kc128_t6_n2000,optimized,opt_rvv,opt_rvv,clang,float,fp32,x100,rvv_x100_opt,,32,64,8,2,128,6,,,,2000,10,,valid,88008.658593,0.181800,2.024268885,35231371042,17066747801,420530327,./build/opt/x100/clang/float/gemm_rvv_x100_opt_mc32_nc64_nr8_ku2 6 10 2000 128,results/opt_rvv_x100_clang_float_mc32_nc64_nr8_ku2_kc128_t6_n2000.txt
opt_rvv_x100_clang_float_mc32_nc64_nr8_ku2_kc96_t8_n2000,optimized,opt_rvv,opt_rvv,clang,float,fp32,x100,rvv_x100_opt,,32,64,8,2,96,8,,,,2000,10,,valid,125007.127818,0.127993,1.427884441,33062247618,16228287631,369211664,./build/opt/x100/clang/float/gemm_rvv_x100_opt_mc32_nc64_nr8_ku2 8 10 2000 96,results/opt_rvv_x100_clang_float_mc32_nc64_nr8_ku2_kc96_t8_n2000.txt
opt_rvv_a100_gcc_float_t8_n2000,optimized,opt_rvv,opt_rvv,gcc,float,fp32,a100,rvv_a100_opt,,,,,,,8,,,,2000,10,,valid,21498.617735,0.744234,8.237451084,12440561074,4599081785,755034109,/home/lin32/bin/ai ./build/opt/a100/gcc/float/gemm_rvv_a100_opt 8 10 2000 256,results/opt_rvv_a100_gcc_float_t8_n2000.txt
opt_rvv_x100_gcc_float_t8_n2000,optimized,opt_rvv,opt_rvv,gcc,float,fp32,x100,rvv_x100_opt,,,,,,,8,,,,2000,10,,valid,30623.610112,0.522473,5.778989581,58228887533,22013436829,766406218,./build/opt/x100/gcc/float/gemm_rvv_x100_opt 8 10 2000 128,results/opt_rvv_x100_gcc_float_t8_n2000.txt
gemm_clang_double_autovec_4_t8_n2000,baseline,base,autovec_lmul,clang,double,fp64,,autovec_4,4,,,,,,8,,,,2000,10,16,valid,20751.196121,0.771040,8.535383351,214660732844,110658075996,849921755,./build/clang/double/gemm_autovec_4 8 10 2000 16,results/gemm_clang_double_autovec_4_t8_n2000.txt
gemm_clang_double_autovec_t8_n2000,baseline,base,autovec,clang,double,fp64,,autovec,,,,,,,8,,,,2000,10,16,valid,15694.939287,1.019437,11.245637940,286843725213,114301041220,997594517,./build/clang/double/gemm_autovec 8 10 2000 16,results/gemm_clang_double_autovec_t8_n2000.txt
gemm_clang_double_nonvec_t8_n2000,baseline,base,nonvec,clang,double,fp64,,nonvec,,,,,,,8,,,,2000,10,16,valid,8055.658569,1.986181,21.904804783,965573317940,292497743456,3671949923,./build/clang/double/gemm_nonvec 8 10 2000 16,results/gemm_clang_double_nonvec_t8_n2000.txt
gemm_gcc_double_autovec_4_t8_n2000,baseline,base,autovec_lmul,gcc,double,fp64,,autovec_4,4,,,,,,8,,,,2000,10,16,valid,18115.441722,0.883224,9.806716278,309945875159,127250931607,3271441215,./build/gcc/double/gemm_autovec_4 8 10 2000 16,results/gemm_gcc_double_autovec_4_t8_n2000.txt
gemm_gcc_double_autovec_t8_n2000,baseline,base,autovec,gcc,double,fp64,,autovec,,,,,,,8,,,,2000,10,16,valid,7155.265449,2.236116,24.647246134,314829524479,304939027851,2912494958,./build/gcc/double/gemm_autovec 8 10 2000 16,results/gemm_gcc_double_autovec_t8_n2000.txt
gemm_gcc_double_nonvec_t8_n2000,baseline,base,nonvec,gcc,double,fp64,,nonvec,,,,,,,8,,,,2000,10,16,valid,7710.720047,2.075033,22.869040265,976275649144,301796387472,3687400883,./build/gcc/double/gemm_nonvec 8 10 2000 16,results/gemm_gcc_double_nonvec_t8_n2000.txt
gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m2,2,,,,,,,8,8,0,2000,10,16,valid,6709.993702,2.384503,26.338583119,123027847717,88660767856,371849957,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_2 10 2000 16,results/gemm_hetero_rvv_rvv_2_clang_double_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,100,2000,10,16,valid,8773.957929,1.823578,20.197112242,9914264685,23263828764,22003515646,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,10,2000,10,16,valid,6895.526322,2.320345,25.650248028,29966821744,82648793792,2299045480,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,20,2000,10,16,valid,7300.555002,2.191614,24.337029569,27805648510,76071414194,4493283431,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,30,2000,10,16,valid,7786.003270,2.054970,22.754397416,25449198486,69418397675,6687976305,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,40,2000,10,16,valid,8207.625447,1.949407,21.609669144,23136458753,62794503895,8886577094,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,50,2000,10,16,valid,8778.632778,1.822607,20.281555448,20888720221,56178411098,11079290234,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,60,2000,10,16,valid,9576.767906,1.670710,18.493648647,18686355057,49593833266,13275789478,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,70,2000,10,16,valid,9667.561492,1.655019,18.335824723,15794959795,42740830276,15475175169,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,80,2000,10,16,valid,9766.601346,1.638236,18.043326987,14310330441,36435197853,17652758321,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,clang,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,90,2000,10,16,valid,9093.539525,1.759491,19.586203228,12164816137,29874980593,19831651758,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_clang_double_x8_a8_share90_n2000.txt
gemm_hetero_rvv_rvv_4_gcc_double_x8_a8_share0_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m4,4,,,,,,,8,8,0,2000,10,16,valid,6584.967208,2.429777,26.825470685,78550372314,88553040080,122588678,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_4 10 2000 16,results/gemm_hetero_rvv_rvv_4_gcc_double_x8_a8_share0_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share100_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,100,2000,10,16,valid,8842.857871,1.809370,20.129784787,11712570421,23203984601,22002685242,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share100_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share10_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,10,2000,10,16,valid,6843.764800,2.337894,25.856120553,37576926099,82684038121,2299417573,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share10_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share20_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,20,2000,10,16,valid,7340.996504,2.179541,24.140688946,34613874626,76034674931,4491419652,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share20_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share30_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,30,2000,10,16,valid,7813.406864,2.047762,22.657951513,31740760681,69428318563,6686188780,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share30_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share40_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,40,2000,10,16,valid,8325.819664,1.921733,21.263198546,28777417912,62785579372,8885960359,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share40_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share50_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,50,2000,10,16,valid,9081.410287,1.761841,19.610554149,25893053262,56168325303,11082885294,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share50_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share60_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,60,2000,10,16,valid,9640.647854,1.659640,18.529133407,22955999995,49533461038,13282524390,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share60_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share70_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,70,2000,10,16,valid,9921.432779,1.612670,17.934208648,19486020903,42705931705,15476527320,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share70_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share80_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,80,2000,10,16,valid,9379.096253,1.705921,18.855472309,17590325491,36479610969,17652759735,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share80_n2000.txt
gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share90_n2000,baseline,hetero,rvv_rvv,gcc,double,fp64,,rvv_rvv_m8,8,,,,,,,8,8,90,2000,10,16,valid,8894.718364,1.798820,19.907821665,14584800568,29816654294,19836339653,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/gcc/double/gemm_hetero_rvv_rvv_8 10 2000 16,results/gemm_hetero_rvv_rvv_8_gcc_double_x8_a8_share90_n2000.txt
gemm_rvv_2_x100_clang_double_t8_n2000,baseline,rvv,rvv,clang,double,fp64,x100,rvv_m2,2,,,,,,8,,,,2000,10,16,valid,6682.617258,2.394271,26.473435792,139325533610,95775464041,377555331,./build/x100/clang/double/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_x100_clang_double_t8_n2000.txt
gemm_rvv_8_a100_clang_double_t8_n2000,baseline,rvv,rvv,clang,double,fp64,a100,rvv_m8,8,,,,,,8,,,,2000,10,16,valid,8527.486864,1.876286,20.766793864,15207530285,25477198172,22002743668,/home/lin32/bin/ai ./build/a100/clang/double/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_a100_clang_double_t8_n2000.txt
gemm_rvv_2_x100_gcc_double_t8_n2000,baseline,rvv,rvv,gcc,double,fp64,x100,rvv_m2,2,,,,,,8,,,,2000,10,16,valid,6659.736890,2.402497,26.434134709,177078764064,97850091682,537571595,./build/x100/gcc/double/gemm_rvv_2 8 10 2000 16,results/gemm_rvv_2_x100_gcc_double_t8_n2000.txt
gemm_rvv_8_a100_gcc_double_t8_n2000,baseline,rvv,rvv,gcc,double,fp64,a100,rvv_m8,8,,,,,,8,,,,2000,10,16,valid,8474.675426,1.887978,20.878880466,21618702481,27314784371,22002571440,/home/lin32/bin/ai ./build/a100/gcc/double/gemm_rvv_8 8 10 2000 16,results/gemm_rvv_8_a100_gcc_double_t8_n2000.txt
opt_gemm_clang_double_nr8_kc64_t8_n2000,optimized,opt_base,opt_gemm,clang,double,fp64,,gemm_opt,,,,8,,64,8,,,,2000,10,,valid,30982.666218,0.516418,5.697117563,87838829447,53929756304,1753192168,./build/opt/clang/double/gemm_opt_nr8 8 10 2000 64,results/opt_gemm_clang_double_nr8_kc64_t8_n2000.txt
opt_gemm_gcc_double_t8_n2000,optimized,opt_base,opt_gemm,gcc,double,fp64,,gemm_opt,,,,,,,8,,,,2000,10,,valid,3690.251204,4.335748,47.690890461,174230501769,239687926535,4622417344,./build/opt/gcc/double/gemm_opt 8 10 2000 256,results/opt_gemm_gcc_double_t8_n2000.txt
opt_rvv_a100_clang_double_mc64_nc64_nr4_ku2_kc64_t1_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,a100,rvv_a100_opt,,64,64,4,2,64,1,,,,2000,10,,valid,5744.115120,2.785459,30.785570088,18218532897,8762594779,3148999536,/home/lin32/bin/ai ./build/opt/a100/clang/double/gemm_rvv_a100_opt_mc64_nc64_nr4_ku2 1 10 2000 64,results/opt_rvv_a100_clang_double_mc64_nc64_nr4_ku2_kc64_t1_n2000.txt
opt_rvv_a100_clang_double_mc64_nc64_nr4_ku2_kc64_t2_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,a100,rvv_a100_opt,,64,64,4,2,64,2,,,,2000,10,,valid,11240.333606,1.423445,15.771370971,19400415270,9250966192,3147825691,/home/lin32/bin/ai ./build/opt/a100/clang/double/gemm_rvv_a100_opt_mc64_nc64_nr4_ku2 2 10 2000 64,results/opt_rvv_a100_clang_double_mc64_nc64_nr4_ku2_kc64_t2_n2000.txt
opt_rvv_a100_clang_double_mc64_nc64_nr4_ku2_kc64_t4_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,a100,rvv_a100_opt,,64,64,4,2,64,4,,,,2000,10,,valid,19504.217135,0.820335,9.116427792,20671482158,9775679640,3154790343,/home/lin32/bin/ai ./build/opt/a100/clang/double/gemm_rvv_a100_opt_mc64_nc64_nr4_ku2 4 10 2000 64,results/opt_rvv_a100_clang_double_mc64_nc64_nr4_ku2_kc64_t4_n2000.txt
opt_rvv_a100_clang_double_mc64_nc64_nr8_ku2_kc64_t8_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,a100,rvv_a100_opt,,64,64,8,2,64,8,,,,2000,10,,valid,34272.756415,0.466843,5.299277164,19178002717,9027503475,1768208965,/home/lin32/bin/ai ./build/opt/a100/clang/double/gemm_rvv_a100_opt_mc64_nc64_nr8_ku2 8 10 2000 64,results/opt_rvv_a100_clang_double_mc64_nc64_nr8_ku2_kc64_t8_n2000.txt
opt_rvv_x100_clang_double_mc24_nc64_nr8_ku2_kc64_t8_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,x100,rvv_x100_opt,,24,64,8,2,64,8,,,,2000,10,,valid,51027.679582,0.313555,3.539670148,68056881915,33587060777,1046692503,./build/opt/x100/clang/double/gemm_rvv_x100_opt_mc24_nc64_nr8_ku2 8 10 2000 64,results/opt_rvv_x100_clang_double_mc24_nc64_nr8_ku2_kc64_t8_n2000.txt
opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t1_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,x100,rvv_x100_opt,,32,64,8,2,64,1,,,,2000,10,,valid,10185.150843,1.570914,17.357311222,59887223610,30243007093,1010418268,./build/opt/x100/clang/double/gemm_rvv_x100_opt_mc32_nc64_nr8_ku2 1 10 2000 64,results/opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t1_n2000.txt
opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t2_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,x100,rvv_x100_opt,,32,64,8,2,64,2,,,,2000,10,,valid,19358.838046,0.826496,9.154411115,61054286303,30725971528,1012521486,./build/opt/x100/clang/double/gemm_rvv_x100_opt_mc32_nc64_nr8_ku2 2 10 2000 64,results/opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t2_n2000.txt
opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t4_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,x100,rvv_x100_opt,,32,64,8,2,64,4,,,,2000,10,,valid,32501.755396,0.492281,5.461548044,62974388629,31520423291,996859695,./build/opt/x100/clang/double/gemm_rvv_x100_opt_mc32_nc64_nr8_ku2 4 10 2000 64,results/opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t4_n2000.txt
opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t6_n2000,optimized,opt_rvv,opt_rvv,clang,double,fp64,x100,rvv_x100_opt,,32,64,8,2,64,6,,,,2000,10,,valid,40635.218355,0.393747,4.387304621,72080524628,35300917724,998049201,./build/opt/x100/clang/double/gemm_rvv_x100_opt_mc32_nc64_nr8_ku2 6 10 2000 64,results/opt_rvv_x100_clang_double_mc32_nc64_nr8_ku2_kc64_t6_n2000.txt
opt_rvv_a100_gcc_double_t8_n2000,optimized,opt_rvv,opt_rvv,gcc,double,fp64,a100,rvv_a100_opt,,,,,,,8,,,,2000,10,,valid,10961.091859,1.459709,16.266871796,25687056562,9538968878,1581822859,/home/lin32/bin/ai ./build/opt/a100/gcc/double/gemm_rvv_a100_opt 8 10 2000 256,results/opt_rvv_a100_gcc_double_t8_n2000.txt
opt_rvv_x100_gcc_double_t8_n2000,optimized,opt_rvv,opt_rvv,gcc,double,fp64,x100,rvv_x100_opt,,,,,,,8,,,,2000,10,,valid,14815.761420,1.079931,11.913548164,109912550757,41502847469,1687249023,./build/opt/x100/gcc/double/gemm_rvv_x100_opt 8 10 2000 128,results/opt_rvv_x100_gcc_double_t8_n2000.txt
